Day,Hour,PCB
15/09/2022,04,"442,97"
15/09/2022,05,"437,82"
15/09/2022,06,"426,46"
15/09/2022,07,"412,93"
15/09/2022,08,"443,03"
15/09/2022,09,"413,90"
15/09/2022,10,"435,36"
15/09/2022,11,"429,50"
15/09/2022,12,"425,50"
15/09/2022,13,"422,68"
15/09/2022,14,"374,76"
15/09/2022,15,"375,21"
15/09/2022,16,"367,71"
15/09/2022,17,"375,67"
15/09/2022,18,"435,30"
15/09/2022,19,"466,26"
15/09/2022,20,"480,88"
15/09/2022,21,"485,63"
15/09/2022,22,"415,51"
15/09/2022,23,"402,63"
16/09/2022,00,"402,86"
16/09/2022,01,"404,02"
16/09/2022,02,"396,13"
16/09/2022,03,"392,95"
16/09/2022,04,"393,04"
16/09/2022,05,"398,57"
16/09/2022,06,"394,39"
16/09/2022,07,"390,65"
16/09/2022,08,"409,12"
16/09/2022,09,"377,87"
16/09/2022,10,"389,15"
16/09/2022,11,"385,27"
16/09/2022,12,"381,45"
16/09/2022,13,"377,66"
16/09/2022,14,"301,34"
16/09/2022,15,"295,01"
16/09/2022,16,"298,27"
16/09/2022,17,"295,98"
16/09/2022,18,"354,09"
16/09/2022,19,"396,93"
16/09/2022,20,"420,54"
16/09/2022,21,"421,66"
16/09/2022,22,"358,17"
16/09/2022,23,"326,69"
17/09/2022,00,"274,00"
17/09/2022,01,"247,47"
17/09/2022,02,"242,91"
17/09/2022,03,"245,30"
17/09/2022,04,"249,06"
17/09/2022,05,"251,38"
17/09/2022,06,"248,87"
17/09/2022,07,"246,68"
17/09/2022,08,"242,84"
17/09/2022,09,"186,61"
17/09/2022,10,"128,49"
17/09/2022,11,"108,66"
17/09/2022,12,"121,96"
17/09/2022,13,"136,64"
17/09/2022,14,"146,94"
17/09/2022,15,"153,88"
17/09/2022,16,"167,96"
17/09/2022,17,"183,18"
17/09/2022,18,"217,81"
17/09/2022,19,"282,21"
17/09/2022,20,"324,81"
17/09/2022,21,"349,11"
17/09/2022,22,"288,20"
17/09/2022,23,"291,56"
18/09/2022,00,"267,38"
18/09/2022,01,"271,39"
18/09/2022,02,"271,91"
18/09/2022,03,"262,30"
18/09/2022,04,"292,30"
18/09/2022,05,"292,39"
18/09/2022,06,"296,41"
18/09/2022,07,"309,07"
18/09/2022,08,"293,81"
18/09/2022,09,"250,10"
18/09/2022,10,"180,94"
18/09/2022,11,"163,56"
18/09/2022,12,"161,50"
18/09/2022,13,"161,67"
18/09/2022,14,"160,58"
18/09/2022,15,"133,40"
18/09/2022,16,"168,42"
18/09/2022,17,"188,32"
18/09/2022,18,"255,37"
18/09/2022,19,"283,45"
18/09/2022,20,"307,72"
18/09/2022,21,"329,81"
18/09/2022,22,"309,11"
18/09/2022,23,"316,25"
19/09/2022,00,"323,31"
19/09/2022,01,"303,04"
19/09/2022,02,"300,54"
19/09/2022,03,"301,21"
19/09/2022,04,"316,53"
19/09/2022,05,"323,14"
19/09/2022,06,"334,77"
19/09/2022,07,"342,06"
19/09/2022,08,"377,15"
19/09/2022,09,"354,71"
19/09/2022,10,"386,96"
19/09/2022,11,"379,48"
19/09/2022,12,"377,05"
19/09/2022,13,"375,38"
19/09/2022,14,"323,19"
19/09/2022,15,"320,78"
19/09/2022,16,"327,82"
19/09/2022,17,"327,85"
19/09/2022,18,"393,08"
19/09/2022,19,"404,70"
19/09/2022,20,"453,97"
19/09/2022,21,"435,44"
19/09/2022,22,"358,71"
19/09/2022,23,"343,15"
20/09/2022,00,"340,05"
20/09/2022,01,"314,41"
20/09/2022,02,"308,01"
20/09/2022,03,"312,45"
20/09/2022,04,"317,55"
20/09/2022,05,"325,01"
20/09/2022,06,"331,59"
20/09/2022,07,"346,85"
20/09/2022,08,"371,20"
20/09/2022,09,"348,75"
20/09/2022,10,"346,81"
20/09/2022,11,"318,42"
20/09/2022,12,"316,45"
20/09/2022,13,"315,38"
20/09/2022,14,"263,05"
20/09/2022,15,"264,61"
20/09/2022,16,"267,80"
20/09/2022,17,"271,34"
20/09/2022,18,"331,35"
20/09/2022,19,"389,61"
20/09/2022,20,"404,76"
20/09/2022,21,"403,97"
20/09/2022,22,"309,14"
20/09/2022,23,"306,70"
21/09/2022,00,"284,60"
21/09/2022,01,"281,86"
21/09/2022,02,"292,38"
21/09/2022,03,"293,07"
21/09/2022,04,"295,74"
21/09/2022,05,"295,59"
21/09/2022,06,"296,29"
21/09/2022,07,"309,33"
21/09/2022,08,"349,05"
21/09/2022,09,"322,68"
21/09/2022,10,"343,89"
21/09/2022,11,"329,29"
21/09/2022,12,"336,00"
21/09/2022,13,"335,37"
21/09/2022,14,"273,48"
21/09/2022,15,"275,06"
21/09/2022,16,"279,18"
21/09/2022,17,"297,23"
21/09/2022,18,"366,07"
21/09/2022,19,"407,53"
21/09/2022,20,"412,17"
21/09/2022,21,"411,09"
21/09/2022,22,"336,62"
21/09/2022,23,"318,02"
22/09/2022,00,"357,04"
22/09/2022,01,"377,26"
22/09/2022,02,"384,00"
22/09/2022,03,"388,94"
22/09/2022,04,"392,72"
22/09/2022,05,"389,31"
22/09/2022,06,"364,61"
22/09/2022,07,"375,18"
22/09/2022,08,"426,10"
22/09/2022,09,"380,72"
22/09/2022,10,"391,41"
22/09/2022,11,"377,38"
22/09/2022,12,"373,21"
22/09/2022,13,"368,95"
22/09/2022,14,"307,02"
22/09/2022,15,"296,07"
22/09/2022,16,"298,46"
22/09/2022,17,"324,77"
22/09/2022,18,"386,86"
22/09/2022,19,"417,00"
22/09/2022,20,"498,26"
22/09/2022,21,"485,62"
22/09/2022,22,"382,64"
22/09/2022,23,"385,40"
23/09/2022,00,"359,64"
23/09/2022,01,"363,87"
23/09/2022,02,"350,46"
23/09/2022,03,"345,42"
23/09/2022,04,"344,84"
23/09/2022,05,"340,24"
23/09/2022,06,"315,52"
23/09/2022,07,"367,80"
23/09/2022,08,"387,33"
23/09/2022,09,"335,27"
23/09/2022,10,"323,66"
23/09/2022,11,"300,49"
23/09/2022,12,"291,57"
23/09/2022,13,"290,19"
23/09/2022,14,"240,41"
23/09/2022,15,"242,06"
23/09/2022,16,"245,47"
23/09/2022,17,"250,69"
23/09/2022,18,"324,36"
23/09/2022,19,"385,85"
23/09/2022,20,"412,57"
23/09/2022,21,"409,62"
23/09/2022,22,"330,55"
23/09/2022,23,"306,62"
24/09/2022,00,"287,72"
24/09/2022,01,"278,97"
24/09/2022,02,"266,61"
24/09/2022,03,"264,41"
24/09/2022,04,"264,81"
24/09/2022,05,"256,34"
24/09/2022,06,"251,54"
24/09/2022,07,"244,10"
24/09/2022,08,"244,98"
24/09/2022,09,"226,33"
24/09/2022,10,"201,47"
24/09/2022,11,"150,39"
24/09/2022,12,"137,33"
24/09/2022,13,"132,80"
24/09/2022,14,"121,60"
24/09/2022,15,"116,79"
24/09/2022,16,"102,89"
24/09/2022,17,"109,21"
24/09/2022,18,"132,74"
24/09/2022,19,"206,18"
24/09/2022,20,"255,84"
24/09/2022,21,"253,11"
24/09/2022,22,"218,98"
24/09/2022,23,"217,37"
25/09/2022,00,"179,60"
25/09/2022,01,"188,05"
25/09/2022,02,"173,61"
25/09/2022,03,"183,68"
25/09/2022,04,"189,82"
25/09/2022,05,"196,45"
25/09/2022,06,"185,93"
25/09/2022,07,"180,45"
25/09/2022,08,"150,44"
25/09/2022,09,"138,76"
25/09/2022,10,"70,91"
25/09/2022,11,"44,10"
25/09/2022,12,"44,42"
25/09/2022,13,"57,86"
25/09/2022,14,"56,71"
25/09/2022,15,"41,03"
25/09/2022,16,"40,57"
25/09/2022,17,"39,59"
25/09/2022,18,"93,55"
25/09/2022,19,"179,09"
25/09/2022,20,"219,22"
25/09/2022,21,"226,50"
25/09/2022,22,"217,61"
25/09/2022,23,"175,31"
26/09/2022,00,"170,59"
26/09/2022,01,"165,72"
26/09/2022,02,"164,01"
26/09/2022,03,"178,69"
26/09/2022,04,"185,79"
26/09/2022,05,"192,50"
26/09/2022,06,"181,52"
26/09/2022,07,"207,70"
26/09/2022,08,"261,14"
26/09/2022,09,"243,30"
26/09/2022,10,"267,67"
26/09/2022,11,"252,64"
26/09/2022,12,"262,23"
26/09/2022,13,"263,85"
26/09/2022,14,"208,79"
26/09/2022,15,"193,70"
26/09/2022,16,"188,50"
26/09/2022,17,"201,31"
26/09/2022,18,"265,05"
26/09/2022,19,"297,36"
26/09/2022,20,"390,26"
26/09/2022,21,"380,10"
26/09/2022,22,"272,94"
26/09/2022,23,"249,64"
27/09/2022,00,"270,23"
27/09/2022,01,"271,31"
27/09/2022,02,"270,97"
27/09/2022,03,"260,16"
27/09/2022,04,"218,70"
27/09/2022,05,"207,81"
27/09/2022,06,"239,67"
27/09/2022,07,"236,97"
27/09/2022,08,"256,32"
27/09/2022,09,"228,50"
27/09/2022,10,"215,90"
27/09/2022,11,"171,30"
27/09/2022,12,"170,44"
27/09/2022,13,"160,04"
27/09/2022,14,"99,58"
27/09/2022,15,"77,66"
27/09/2022,16,"76,77"
27/09/2022,17,"94,62"
27/09/2022,18,"180,35"
27/09/2022,19,"272,49"
27/09/2022,20,"305,90"
27/09/2022,21,"324,00"
27/09/2022,22,"256,10"
27/09/2022,23,"253,93"
28/09/2022,00,"218,34"
28/09/2022,01,"207,52"
28/09/2022,02,"211,53"
28/09/2022,03,"209,32"
28/09/2022,04,"194,60"
28/09/2022,05,"189,08"
28/09/2022,06,"194,85"
28/09/2022,07,"219,47"
28/09/2022,08,"243,09"
28/09/2022,09,"219,52"
28/09/2022,10,"236,37"
28/09/2022,11,"210,71"
28/09/2022,12,"202,01"
28/09/2022,13,"179,07"
28/09/2022,14,"108,88"
28/09/2022,15,"93,55"
28/09/2022,16,"88,50"
28/09/2022,17,"105,40"
28/09/2022,18,"187,26"
28/09/2022,19,"233,71"
28/09/2022,20,"315,04"
28/09/2022,21,"352,77"
28/09/2022,22,"242,42"
28/09/2022,23,"226,18"
29/09/2022,00,"191,12"
29/09/2022,01,"185,76"
29/09/2022,02,"174,47"
29/09/2022,03,"162,56"
29/09/2022,04,"158,74"
29/09/2022,05,"157,38"
29/09/2022,06,"174,93"
29/09/2022,07,"206,52"
29/09/2022,08,"244,15"
29/09/2022,09,"207,86"
29/09/2022,10,"221,84"
29/09/2022,11,"201,01"
29/09/2022,12,"201,55"
29/09/2022,13,"201,69"
29/09/2022,14,"152,00"
29/09/2022,15,"147,95"
29/09/2022,16,"151,18"
29/09/2022,17,"163,64"
29/09/2022,18,"231,65"
29/09/2022,19,"257,53"
29/09/2022,20,"319,13"
29/09/2022,21,"345,62"
29/09/2022,22,"226,30"
29/09/2022,23,"206,64"
30/09/2022,00,"160,97"
30/09/2022,01,"160,11"
30/09/2022,02,"164,31"
30/09/2022,03,"165,58"
30/09/2022,04,"172,26"
30/09/2022,05,"175,78"
30/09/2022,06,"213,73"
30/09/2022,07,"252,25"
30/09/2022,08,"277,39"
30/09/2022,09,"224,23"
30/09/2022,10,"218,35"
30/09/2022,11,"200,68"
30/09/2022,12,"203,86"
30/09/2022,13,"208,06"
30/09/2022,14,"157,54"
30/09/2022,15,"158,07"
30/09/2022,16,"161,04"
30/09/2022,17,"174,53"
30/09/2022,18,"249,59"
30/09/2022,19,"321,04"
30/09/2022,20,"379,68"
30/09/2022,21,"404,50"
30/09/2022,22,"320,41"
30/09/2022,23,"314,79"
01/10/2022,00,"285,15"
01/10/2022,01,"212,14"
01/10/2022,02,"197,78"
01/10/2022,03,"189,82"
01/10/2022,04,"182,52"
01/10/2022,05,"182,55"
01/10/2022,06,"201,53"
01/10/2022,07,"206,68"
01/10/2022,08,"241,49"
01/10/2022,09,"240,37"
01/10/2022,10,"186,23"
01/10/2022,11,"175,20"
01/10/2022,12,"169,30"
01/10/2022,13,"160,52"
01/10/2022,14,"143,16"
01/10/2022,15,"149,82"
01/10/2022,16,"163,24"
01/10/2022,17,"182,27"
01/10/2022,18,"231,37"
01/10/2022,19,"300,42"
01/10/2022,20,"341,35"
01/10/2022,21,"301,85"
01/10/2022,22,"288,95"
01/10/2022,23,"272,79"
02/10/2022,00,"303,24"
02/10/2022,01,"265,52"
02/10/2022,02,"277,82"
02/10/2022,03,"264,04"
02/10/2022,04,"233,64"
02/10/2022,05,"265,07"
02/10/2022,06,"303,29"
02/10/2022,07,"286,47"
02/10/2022,08,"263,09"
02/10/2022,09,"226,94"
02/10/2022,10,"174,71"
02/10/2022,11,"156,77"
02/10/2022,12,"165,39"
02/10/2022,13,"165,46"
02/10/2022,14,"150,00"
02/10/2022,15,"164,86"
02/10/2022,16,"167,15"
02/10/2022,17,"175,26"
02/10/2022,18,"232,29"
02/10/2022,19,"264,78"
02/10/2022,20,"319,74"
02/10/2022,21,"340,02"
02/10/2022,22,"278,44"
02/10/2022,23,"281,53"
03/10/2022,00,"319,96"
03/10/2022,01,"314,76"
03/10/2022,02,"320,24"
03/10/2022,03,"326,72"
03/10/2022,04,"333,19"
03/10/2022,05,"336,06"
03/10/2022,06,"318,31"
03/10/2022,07,"320,00"
03/10/2022,08,"378,00"
03/10/2022,09,"340,18"
03/10/2022,10,"361,94"
03/10/2022,11,"348,04"
03/10/2022,12,"344,34"
03/10/2022,13,"340,15"
03/10/2022,14,"281,35"
03/10/2022,15,"282,14"
03/10/2022,16,"289,86"
03/10/2022,17,"306,33"
03/10/2022,18,"365,22"
03/10/2022,19,"386,32"
03/10/2022,20,"456,84"
03/10/2022,21,"454,79"
03/10/2022,22,"350,84"
03/10/2022,23,"348,45"
04/10/2022,00,"385,06"
04/10/2022,01,"369,68"
04/10/2022,02,"377,34"
04/10/2022,03,"358,70"
04/10/2022,04,"369,73"
04/10/2022,05,"384,82"
04/10/2022,06,"387,33"
04/10/2022,07,"423,11"
04/10/2022,08,"456,14"
04/10/2022,09,"427,27"
04/10/2022,10,"362,82"
04/10/2022,11,"336,27"
04/10/2022,12,"329,06"
04/10/2022,13,"331,28"
04/10/2022,14,"281,10"
04/10/2022,15,"277,32"
04/10/2022,16,"279,78"
04/10/2022,17,"294,69"
04/10/2022,18,"390,12"
04/10/2022,19,"476,84"
04/10/2022,20,"512,53"
04/10/2022,21,"493,98"
04/10/2022,22,"440,66"
04/10/2022,23,"409,06"
05/10/2022,00,"424,64"
05/10/2022,01,"390,40"
05/10/2022,02,"364,37"
05/10/2022,03,"352,40"
05/10/2022,04,"326,29"
05/10/2022,05,"352,23"
05/10/2022,06,"372,45"
05/10/2022,07,"435,95"
05/10/2022,08,"465,54"
05/10/2022,09,"394,74"
05/10/2022,10,"356,91"
05/10/2022,11,"335,94"
05/10/2022,12,"331,67"
05/10/2022,13,"330,32"
05/10/2022,14,"282,41"
05/10/2022,15,"286,70"
05/10/2022,16,"291,82"
05/10/2022,17,"299,90"
05/10/2022,18,"363,50"
05/10/2022,19,"444,93"
05/10/2022,20,"474,37"
05/10/2022,21,"440,22"
05/10/2022,22,"331,53"
05/10/2022,23,"315,52"
06/10/2022,00,"227,38"
06/10/2022,01,"223,47"
06/10/2022,02,"213,49"
06/10/2022,03,"210,58"
06/10/2022,04,"204,75"
06/10/2022,05,"202,94"
06/10/2022,06,"200,55"
06/10/2022,07,"218,68"
06/10/2022,08,"261,99"
06/10/2022,09,"237,47"
06/10/2022,10,"265,78"
06/10/2022,11,"250,51"
06/10/2022,12,"248,34"
06/10/2022,13,"253,96"
06/10/2022,14,"213,94"
06/10/2022,15,"217,83"
06/10/2022,16,"220,82"
06/10/2022,17,"233,99"
06/10/2022,18,"302,76"
06/10/2022,19,"380,88"
06/10/2022,20,"420,37"
06/10/2022,21,"430,50"
06/10/2022,22,"352,15"
06/10/2022,23,"321,34"
07/10/2022,00,"298,94"
07/10/2022,01,"293,89"
07/10/2022,02,"279,01"
07/10/2022,03,"281,61"
07/10/2022,04,"313,00"
07/10/2022,05,"311,99"
07/10/2022,06,"327,30"
07/10/2022,07,"328,94"
07/10/2022,08,"398,64"
07/10/2022,09,"372,50"
07/10/2022,10,"359,32"
07/10/2022,11,"322,97"
07/10/2022,12,"314,90"
07/10/2022,13,"306,05"
07/10/2022,14,"249,71"
07/10/2022,15,"249,88"
07/10/2022,16,"250,62"
07/10/2022,17,"279,19"
07/10/2022,18,"367,32"
07/10/2022,19,"422,23"
07/10/2022,20,"460,41"
07/10/2022,21,"428,04"
07/10/2022,22,"345,96"
07/10/2022,23,"321,00"
08/10/2022,00,"302,37"
08/10/2022,01,"290,97"
08/10/2022,02,"269,35"
08/10/2022,03,"264,55"
08/10/2022,04,"263,16"
08/10/2022,05,"256,61"
08/10/2022,06,"251,90"
08/10/2022,07,"247,83"
08/10/2022,08,"239,78"
08/10/2022,09,"218,56"
08/10/2022,10,"191,51"
08/10/2022,11,"162,87"
08/10/2022,12,"159,44"
08/10/2022,13,"168,74"
08/10/2022,14,"173,56"
08/10/2022,15,"174,91"
08/10/2022,16,"180,06"
08/10/2022,17,"193,39"
08/10/2022,18,"220,85"
08/10/2022,19,"280,23"
08/10/2022,20,"311,71"
08/10/2022,21,"323,61"
08/10/2022,22,"297,54"
08/10/2022,23,"291,40"
09/10/2022,00,"281,31"
09/10/2022,01,"258,40"
09/10/2022,02,"243,57"
09/10/2022,03,"229,88"
09/10/2022,04,"233,01"
09/10/2022,05,"236,46"
09/10/2022,06,"239,69"
09/10/2022,07,"242,52"
09/10/2022,08,"217,58"
09/10/2022,09,"200,89"
09/10/2022,10,"178,22"
09/10/2022,11,"155,79"
09/10/2022,12,"152,18"
09/10/2022,13,"155,00"
09/10/2022,14,"149,27"
09/10/2022,15,"153,91"
09/10/2022,16,"155,48"
09/10/2022,17,"169,67"
09/10/2022,18,"188,64"
09/10/2022,19,"269,17"
09/10/2022,20,"323,76"
09/10/2022,21,"337,90"
09/10/2022,22,"317,00"
09/10/2022,23,"289,66"
10/10/2022,00,"242,45"
10/10/2022,01,"239,80"
10/10/2022,02,"241,76"
10/10/2022,03,"246,58"
10/10/2022,04,"245,85"
10/10/2022,05,"243,04"
10/10/2022,06,"243,05"
10/10/2022,07,"282,69"
10/10/2022,08,"349,57"
10/10/2022,09,"337,82"
10/10/2022,10,"366,78"
10/10/2022,11,"334,47"
10/10/2022,12,"328,73"
10/10/2022,13,"329,51"
10/10/2022,14,"281,85"
10/10/2022,15,"283,90"
10/10/2022,16,"286,35"
10/10/2022,17,"302,97"
10/10/2022,18,"385,56"
10/10/2022,19,"434,73"
10/10/2022,20,"468,76"
10/10/2022,21,"409,73"
10/10/2022,22,"355,93"
10/10/2022,23,"320,88"
11/10/2022,00,"335,93"
11/10/2022,01,"309,78"
11/10/2022,02,"298,35"
11/10/2022,03,"290,91"
11/10/2022,04,"283,87"
11/10/2022,05,"286,50"
11/10/2022,06,"278,88"
11/10/2022,07,"316,98"
11/10/2022,08,"346,39"
11/10/2022,09,"335,10"
11/10/2022,10,"367,00"
11/10/2022,11,"343,80"
11/10/2022,12,"323,28"
11/10/2022,13,"317,89"
11/10/2022,14,"269,17"
11/10/2022,15,"270,81"
11/10/2022,16,"278,90"
11/10/2022,17,"308,67"
11/10/2022,18,"363,69"
11/10/2022,19,"375,73"
11/10/2022,20,"432,68"
11/10/2022,21,"413,35"
11/10/2022,22,"335,54"
11/10/2022,23,"292,49"
12/10/2022,00,"340,29"
12/10/2022,01,"317,45"
12/10/2022,02,"296,88"
12/10/2022,03,"298,25"
12/10/2022,04,"299,93"
12/10/2022,05,"297,61"
12/10/2022,06,"290,46"
12/10/2022,07,"271,28"
12/10/2022,08,"264,15"
12/10/2022,09,"257,50"
12/10/2022,10,"243,36"
12/10/2022,11,"215,53"
12/10/2022,12,"205,56"
12/10/2022,13,"210,93"
12/10/2022,14,"214,69"
12/10/2022,15,"211,26"
12/10/2022,16,"213,80"
12/10/2022,17,"236,62"
12/10/2022,18,"249,06"
12/10/2022,19,"252,84"
12/10/2022,20,"320,33"
12/10/2022,21,"324,81"
12/10/2022,22,"308,35"
12/10/2022,23,"279,45"
13/10/2022,00,"277,94"
13/10/2022,01,"284,48"
13/10/2022,02,"289,07"
13/10/2022,03,"297,01"
13/10/2022,04,"301,64"
13/10/2022,05,"295,01"
13/10/2022,06,"289,91"
13/10/2022,07,"323,74"
13/10/2022,08,"353,90"
13/10/2022,09,"332,06"
13/10/2022,10,"301,52"
13/10/2022,11,"286,41"
13/10/2022,12,"277,77"
13/10/2022,13,"276,55"
13/10/2022,14,"232,05"
13/10/2022,15,"230,26"
13/10/2022,16,"234,38"
13/10/2022,17,"247,36"
13/10/2022,18,"323,55"
13/10/2022,19,"380,47"
13/10/2022,20,"379,96"
13/10/2022,21,"387,92"
13/10/2022,22,"358,21"
13/10/2022,23,"308,41"
14/10/2022,00,"303,61"
14/10/2022,01,"276,28"
14/10/2022,02,"269,23"
14/10/2022,03,"256,79"
14/10/2022,04,"255,88"
14/10/2022,05,"255,25"
14/10/2022,06,"255,29"
14/10/2022,07,"286,33"
14/10/2022,08,"315,72"
14/10/2022,09,"298,58"
14/10/2022,10,"284,56"
14/10/2022,11,"262,33"
14/10/2022,12,"259,04"
14/10/2022,13,"256,45"
14/10/2022,14,"209,28"
14/10/2022,15,"206,84"
14/10/2022,16,"212,06"
14/10/2022,17,"228,49"
14/10/2022,18,"313,85"
14/10/2022,19,"377,90"
14/10/2022,20,"384,29"
14/10/2022,21,"402,33"
14/10/2022,22,"339,45"
14/10/2022,23,"335,96"
15/10/2022,00,"249,78"
15/10/2022,01,"237,61"
15/10/2022,02,"237,02"
15/10/2022,03,"239,09"
15/10/2022,04,"239,71"
15/10/2022,05,"239,97"
15/10/2022,06,"235,48"
15/10/2022,07,"233,54"
15/10/2022,08,"234,21"
15/10/2022,09,"216,50"
15/10/2022,10,"205,22"
15/10/2022,11,"156,48"
15/10/2022,12,"143,96"
15/10/2022,13,"140,44"
15/10/2022,14,"128,56"
15/10/2022,15,"113,53"
15/10/2022,16,"113,93"
15/10/2022,17,"130,58"
15/10/2022,18,"161,48"
15/10/2022,19,"216,02"
15/10/2022,20,"258,43"
15/10/2022,21,"244,50"
15/10/2022,22,"240,64"
15/10/2022,23,"227,33"
16/10/2022,00,"188,70"
16/10/2022,01,"170,48"
16/10/2022,02,"171,56"
16/10/2022,03,"176,41"
16/10/2022,04,"135,11"
16/10/2022,05,"135,15"
16/10/2022,06,"142,11"
16/10/2022,07,"173,32"
16/10/2022,08,"163,99"
16/10/2022,09,"185,10"
16/10/2022,10,"169,16"
16/10/2022,11,"123,57"
16/10/2022,12,"116,88"
16/10/2022,13,"113,92"
16/10/2022,14,"111,02"
16/10/2022,15,"109,93"
16/10/2022,16,"114,11"
16/10/2022,17,"114,63"
16/10/2022,18,"158,38"
16/10/2022,19,"167,56"
16/10/2022,20,"201,10"
16/10/2022,21,"198,28"
16/10/2022,22,"191,66"
16/10/2022,23,"183,11"
17/10/2022,00,"188,56"
17/10/2022,01,"171,30"
17/10/2022,02,"161,39"
17/10/2022,03,"142,97"
17/10/2022,04,"143,08"
17/10/2022,05,"170,54"
17/10/2022,06,"198,85"
17/10/2022,07,"236,47"
17/10/2022,08,"296,15"
17/10/2022,09,"279,36"
17/10/2022,10,"294,17"
17/10/2022,11,"261,13"
17/10/2022,12,"236,65"
17/10/2022,13,"226,29"
17/10/2022,14,"172,18"
17/10/2022,15,"169,22"
17/10/2022,16,"179,24"
17/10/2022,17,"191,59"
17/10/2022,18,"275,51"
17/10/2022,19,"301,64"
17/10/2022,20,"339,06"
17/10/2022,21,"325,67"
17/10/2022,22,"253,39"
17/10/2022,23,"234,31"
18/10/2022,00,"189,76"
18/10/2022,01,"148,23"
18/10/2022,02,"138,98"
18/10/2022,03,"134,38"
18/10/2022,04,"129,64"
18/10/2022,05,"123,67"
18/10/2022,06,"166,79"
18/10/2022,07,"194,10"
18/10/2022,08,"233,80"
18/10/2022,09,"224,03"
18/10/2022,10,"241,41"
18/10/2022,11,"189,73"
18/10/2022,12,"180,99"
18/10/2022,13,"164,76"
18/10/2022,14,"107,98"
18/10/2022,15,"106,02"
18/10/2022,16,"114,86"
18/10/2022,17,"144,36"
18/10/2022,18,"252,01"
18/10/2022,19,"264,58"
18/10/2022,20,"284,76"
18/10/2022,21,"278,83"
18/10/2022,22,"220,85"
18/10/2022,23,"166,58"
19/10/2022,00,"157,68"
19/10/2022,01,"145,58"
19/10/2022,02,"101,48"
19/10/2022,03,"92,77"
19/10/2022,04,"85,98"
19/10/2022,05,"79,04"
19/10/2022,06,"78,01"
19/10/2022,07,"94,22"
19/10/2022,08,"177,78"
19/10/2022,09,"128,86"
19/10/2022,10,"166,42"
19/10/2022,11,"155,61"
19/10/2022,12,"149,20"
19/10/2022,13,"148,36"
19/10/2022,14,"99,65"
19/10/2022,15,"100,50"
19/10/2022,16,"107,33"
19/10/2022,17,"121,67"
19/10/2022,18,"218,94"
19/10/2022,19,"221,11"
19/10/2022,20,"248,01"
19/10/2022,21,"232,53"
19/10/2022,22,"170,66"
19/10/2022,23,"126,91"
20/10/2022,00,"104,81"
20/10/2022,01,"97,66"
20/10/2022,02,"94,98"
20/10/2022,03,"90,68"
20/10/2022,04,"93,45"
20/10/2022,05,"92,18"
20/10/2022,06,"97,11"
20/10/2022,07,"129,73"
20/10/2022,08,"176,77"
20/10/2022,09,"178,56"
20/10/2022,10,"208,26"
20/10/2022,11,"195,01"
20/10/2022,12,"176,14"
20/10/2022,13,"172,67"
20/10/2022,14,"121,65"
20/10/2022,15,"117,23"
20/10/2022,16,"124,51"
20/10/2022,17,"132,53"
20/10/2022,18,"198,61"
20/10/2022,19,"203,70"
20/10/2022,20,"229,65"
20/10/2022,21,"220,18"
20/10/2022,22,"150,91"
20/10/2022,23,"128,91"
21/10/2022,00,"120,01"
21/10/2022,01,"106,04"
21/10/2022,02,"103,00"
21/10/2022,03,"103,99"
21/10/2022,04,"112,15"
21/10/2022,05,"117,73"
21/10/2022,06,"124,99"
21/10/2022,07,"144,08"
21/10/2022,08,"180,22"
21/10/2022,09,"178,22"
21/10/2022,10,"220,08"
21/10/2022,11,"217,75"
21/10/2022,12,"214,49"
21/10/2022,13,"210,90"
21/10/2022,14,"162,54"
21/10/2022,15,"163,18"
21/10/2022,16,"166,77"
21/10/2022,17,"173,52"
21/10/2022,18,"215,62"
21/10/2022,19,"225,03"
21/10/2022,20,"290,20"
21/10/2022,21,"245,60"
21/10/2022,22,"174,67"
21/10/2022,23,"176,28"
22/10/2022,00,"189,19"
22/10/2022,01,"167,60"
22/10/2022,02,"154,67"
22/10/2022,03,"156,59"
22/10/2022,04,"145,36"
22/10/2022,05,"142,75"
22/10/2022,06,"161,04"
22/10/2022,07,"158,19"
22/10/2022,08,"168,18"
22/10/2022,09,"168,50"
22/10/2022,10,"149,04"
22/10/2022,11,"156,10"
22/10/2022,12,"136,38"
22/10/2022,13,"117,61"
22/10/2022,14,"104,03"
22/10/2022,15,"89,18"
22/10/2022,16,"84,99"
22/10/2022,17,"97,38"
22/10/2022,18,"109,95"
22/10/2022,19,"156,41"
22/10/2022,20,"180,81"
22/10/2022,21,"174,77"
22/10/2022,22,"158,07"
22/10/2022,23,"123,91"
23/10/2022,00,"118,28"
23/10/2022,01,"111,00"
23/10/2022,02,"101,61"
23/10/2022,03,"103,66"
23/10/2022,04,"103,59"
23/10/2022,05,"104,03"
23/10/2022,06,"102,09"
23/10/2022,07,"108,89"
23/10/2022,08,"108,76"
23/10/2022,09,"112,83"
23/10/2022,10,"103,90"
23/10/2022,11,"99,36"
23/10/2022,12,"93,58"
23/10/2022,13,"84,80"
23/10/2022,14,"44,63"
23/10/2022,15,"34,20"
23/10/2022,16,"34,70"
23/10/2022,17,"93,61"
23/10/2022,18,"125,97"
23/10/2022,19,"161,25"
23/10/2022,20,"172,80"
23/10/2022,21,"181,67"
23/10/2022,22,"174,58"
23/10/2022,23,"153,00"
